iter	Logloss
1511	0.2317711831
1512	0.2317548364
1513	0.2317448689
1514	0.2317357105
1515	0.2317258494
1516	0.2317105946
1517	0.2316885776
1518	0.231678864
1519	0.2316682861
1520	0.2316583211
1521	0.2316487129
1522	0.2316414814
1523	0.231627727
1524	0.2316140836
1525	0.2316009093
1526	0.2315885462
1527	0.2315802967
1528	0.2315638609
1529	0.2315472451
1530	0.2315360789
1531	0.2315218601
1532	0.2315032114
1533	0.2314893077
1534	0.2314792815
1535	0.231456509
1536	0.2314456053
1537	0.2314295804
1538	0.2314129853
1539	0.2314007114
1540	0.2313871929
1541	0.2313796916
1542	0.2313709923
1543	0.231360225
1544	0.2313477996
1545	0.2313352169
1546	0.2313186674
1547	0.2313068612
1548	0.2312918452
1549	0.2312844118
1550	0.2312581601
1551	0.2312422265
1552	0.2312285603
1553	0.2312193686
1554	0.231204111
1555	0.231178398
1556	0.2311620752
1557	0.2311342798
1558	0.2311211562
1559	0.2311054101
1560	0.2310888103
1561	0.2310788255
1562	0.231068715
1563	0.2310415621
1564	0.2310231526
1565	0.2310083185
1566	0.2309893129
1567	0.2309656839
1568	0.2309470296
1569	0.2309284124
1570	0.2309189535
1571	0.2309067726
1572	0.2308915015
1573	0.2308794198
1574	0.2308558664
1575	0.2308325548
1576	0.2308067293
1577	0.2307859491
1578	0.2307765768
1579	0.2307612488
1580	0.2307438556
1581	0.2307213365
1582	0.2307038773
1583	0.2306928674
1584	0.2306823993
1585	0.230665949
1586	0.2306538119
1587	0.2306285877
1588	0.2306180014
1589	0.2305963069
1590	0.2305811791
1591	0.2305597629
1592	0.2305516584
1593	0.230538457
1594	0.2305308421
1595	0.2305141912
1596	0.2305032859
1597	0.2304928638
1598	0.23047116
1599	0.2304528881
1600	0.230440783
1601	0.2304304732
1602	0.230412582
1603	0.2303963871
1604	0.2303858392
1605	0.2303741421
1606	0.2303648578
1607	0.230355226
1608	0.2303465026
1609	0.230333879
1610	0.2303246445
1611	0.2303096882
1612	0.2302948144
1613	0.2302787967
1614	0.2302678006
1615	0.2302557714
1616	0.2302472734
1617	0.2302302468
1618	0.2302163601
1619	0.2302084753
1620	0.2301937586
1621	0.2301871417
1622	0.2301713428
1623	0.2301610586
1624	0.2301423079
1625	0.2301343876
1626	0.2301260929
1627	0.2301194015
1628	0.2301146413
1629	0.2301017456
1630	0.2300893142
1631	0.230078233
1632	0.2300718768
1633	0.2300590639
1634	0.2300492576
1635	0.23003927
1636	0.2300157
1637	0.2299953947
1638	0.2299796971
1639	0.2299662044
1640	0.2299532888
1641	0.2299438607
1642	0.2299204429
1643	0.2299094802
1644	0.2299011376
1645	0.2298837429
1646	0.229863686
1647	0.2298480178
1648	0.2298291269
1649	0.2298184537
1650	0.2298120478
1651	0.2298030754
1652	0.2297929525
1653	0.2297871053
1654	0.229772819
1655	0.2297551896
1656	0.2297339967
1657	0.2297128234
1658	0.2296980278
1659	0.2296893067
1660	0.2296816742
1661	0.2296744702
1662	0.2296637895
1663	0.2296569094
1664	0.2296484534
1665	0.2296430246
1666	0.2296319685
1667	0.229616938
1668	0.2296002734
1669	0.2295879571
1670	0.2295743348
1671	0.2295669436
1672	0.2295567153
1673	0.2295428548
1674	0.2295364034
1675	0.2295234892
1676	0.2295155411
1677	0.2295044847
1678	0.229496949
1679	0.2294823263
1680	0.2294659498
1681	0.2294510397
1682	0.2294389668
1683	0.2294291927
1684	0.2294185303
1685	0.2294032565
1686	0.2293959393
1687	0.2293811915
1688	0.2293611385
1689	0.2293504998
1690	0.2293369713
1691	0.2293262436
1692	0.2293143465
1693	0.2293058555
1694	0.2292988096
1695	0.229288991
1696	0.2292757309
1697	0.2292626249
1698	0.2292439088
1699	0.229232405
1700	0.2292148673
1701	0.2292052158
1702	0.2291948307
1703	0.2291856096
1704	0.2291764528
1705	0.2291695912
1706	0.2291579742
1707	0.2291481427
1708	0.2291342074
1709	0.2291232618
1710	0.2291110219
1711	0.2290968316
1712	0.2290803234
1713	0.2290711141
1714	0.2290644848
1715	0.2290550387
1716	0.2290423024
1717	0.2290268693
1718	0.2290194383
1719	0.2290046302
1720	0.2289969679
1721	0.2289858244
1722	0.2289780225
1723	0.2289640769
1724	0.2289537822
1725	0.2289452977
1726	0.2289371151
1727	0.2289296107
1728	0.2289216818
1729	0.2289090352
1730	0.2288912571
1731	0.2288821793
1732	0.2288689403
1733	0.2288592777
1734	0.2288449691
1735	0.2288336591
1736	0.2288228962
1737	0.2288079792
1738	0.2287975722
1739	0.2287883708
1740	0.2287769266
1741	0.228754829
1742	0.2287441636
1743	0.2287312523
1744	0.2287229165
1745	0.2287154809
1746	0.228704018
1747	0.22868107
1748	0.2286680561
1749	0.2286562357
1750	0.228647227
1751	0.2286249951
1752	0.2286058883
1753	0.2285876997
1754	0.2285744449
1755	0.228556473
1756	0.2285506682
1757	0.2285421459
1758	0.2285316331
1759	0.228518027
1760	0.2285092212
1761	0.2284968574
1762	0.2284901345
1763	0.2284774309
1764	0.2284627806
1765	0.2284495368
1766	0.228441606
1767	0.2284331041
1768	0.2284149545
1769	0.2283995959
1770	0.2283897084
1771	0.2283759657
1772	0.2283577711
1773	0.2283412654
1774	0.2283296526
1775	0.2283229954
1776	0.2283100694
1777	0.2282946252
1778	0.2282876874
1779	0.228280472
1780	0.2282672007
1781	0.2282538083
1782	0.2282386229
1783	0.2282269575
1784	0.2282174932
1785	0.228208309
1786	0.2281967976
1787	0.228176648
1788	0.2281585036
1789	0.22814738
1790	0.2281385087
1791	0.2281243486
1792	0.2281057111
1793	0.2280955807
1794	0.2280834059
1795	0.2280697099
1796	0.2280483835
1797	0.2280288974
1798	0.2280123063
1799	0.2279981575
1800	0.2279893769
1801	0.2279772182
1802	0.2279577286
1803	0.2279477468
1804	0.2279381852
1805	0.227929887
1806	0.227917212
1807	0.2279033353
1808	0.2278879363
1809	0.227877804
1810	0.2278676437
1811	0.2278554653
1812	0.2278403567
1813	0.2278294962
1814	0.2278186007
1815	0.2278003914
1816	0.2277898733
1817	0.2277759599
1818	0.2277593091
1819	0.2277444511
1820	0.2277358725
1821	0.2277223908
1822	0.2277127118
1823	0.2276868771
1824	0.2276777889
1825	0.227662861
1826	0.2276527398
1827	0.2276425669
1828	0.227632033
1829	0.227618995
1830	0.2276091919
1831	0.227588741
1832	0.227576226
1833	0.2275663912
1834	0.2275555834
1835	0.2275483591
1836	0.227537893
1837	0.2275310151
1838	0.2275199958
1839	0.2275047143
1840	0.2274933546
1841	0.2274867127
1842	0.2274771911
1843	0.227469843
1844	0.2274575741
1845	0.2274457256
1846	0.2274406311
1847	0.2274297735
1848	0.2274162785
1849	0.2274084364
1850	0.2273999082
1851	0.2273897118
1852	0.2273793455
1853	0.2273689104
1854	0.2273615237
1855	0.2273499096
1856	0.2273432867
1857	0.2273268954
1858	0.2273127791
1859	0.2273032179
1860	0.2272941136
1861	0.2272829048
1862	0.2272735156
1863	0.2272650943
1864	0.2272545673
1865	0.2272473136
1866	0.22723534
1867	0.227222142
1868	0.2272123521
1869	0.2272013436
1870	0.2271950117
1871	0.2271789535
1872	0.2271691753
1873	0.2271599873
1874	0.2271512536
1875	0.2271394056
1876	0.2271316991
1877	0.227119822
1878	0.227108041
1879	0.2270980575
1880	0.2270873538
1881	0.2270744307
1882	0.2270591268
1883	0.2270470889
1884	0.2270391188
1885	0.2270263614
1886	0.2270197335
1887	0.2270132311
1888	0.2269940024
1889	0.226984414
1890	0.226977198
1891	0.226966319
1892	0.2269529026
1893	0.2269357614
1894	0.2269237445
1895	0.2269151609
1896	0.2269038236
1897	0.2268951503
1898	0.2268812159
1899	0.2268731119
1900	0.2268629078
1901	0.2268507127
1902	0.2268379326
1903	0.2268237059
1904	0.2268168041
1905	0.2267919671
1906	0.226785211
1907	0.2267735007
1908	0.2267646952
1909	0.2267548856
1910	0.2267474699
1911	0.2267378147
1912	0.2267236984
1913	0.2267151872
1914	0.2267022945
1915	0.2266959564
1916	0.2266864206
1917	0.2266753709
1918	0.2266574451
1919	0.226648151
1920	0.2266308458
1921	0.2266247134
1922	0.2266133193
1923	0.226605231
1924	0.226583075
1925	0.2265765072
1926	0.2265668496
1927	0.2265587841
1928	0.2265448845
1929	0.2265378427
1930	0.2265303373
1931	0.2265129429
1932	0.2264995323
1933	0.2264892414
1934	0.2264818134
1935	0.2264726598
1936	0.2264629171
1937	0.2264503001
1938	0.226435982
1939	0.2264261265
1940	0.2264170022
1941	0.2264068744
1942	0.2264008931
1943	0.2263954433
1944	0.2263859528
1945	0.2263785586
1946	0.2263713874
1947	0.2263630307
1948	0.2263545305
1949	0.2263395025
1950	0.2263289739
1951	0.2263198586
1952	0.2263116972
1953	0.2263007914
1954	0.2262929601
1955	0.226285002
1956	0.2262758322
1957	0.2262697685
1958	0.226259037
1959	0.2262473002
1960	0.2262294048
1961	0.2262205686
1962	0.2262119338
1963	0.2261959569
1964	0.2261850151
1965	0.2261775281
1966	0.2261681084
1967	0.226162961
1968	0.2261462058
1969	0.2261362724
1970	0.2261262984
1971	0.226116914
1972	0.2261103732
1973	0.2260936821
1974	0.2260857521
1975	0.2260749049
1976	0.2260677935
1977	0.226057171
1978	0.2260471316
1979	0.2260383921
1980	0.2260294458
1981	0.2260137479
1982	0.2260030172
1983	0.2259964539
1984	0.2259869601
1985	0.2259722474
1986	0.2259659114
1987	0.2259567476
1988	0.2259468801
1989	0.22593757
1990	0.2259292166
1991	0.2259204134
1992	0.2259077997
1993	0.2258933617
1994	0.225881556
1995	0.2258669917
1996	0.2258599884
1997	0.2258532988
1998	0.225841546
1999	0.2258311247
2000	0.225823571
2001	0.2258174405
2002	0.2258089443
2003	0.2257975181
2004	0.2257914923
2005	0.2257770579
2006	0.2257690792
2007	0.2257549277
2008	0.2257433569
2009	0.225734249
2010	0.2257263376
2011	0.2257192188
2012	0.225706468
2013	0.2256952225
2014	0.2256809804
2015	0.2256697436
2016	0.2256615273
2017	0.2256519313
2018	0.2256358275
2019	0.2256266351
2020	0.2256154034
2021	0.2256069016
2022	0.2255999914
2023	0.2255897181
2024	0.2255816151
2025	0.2255733102
2026	0.2255625059
2027	0.2255466113
2028	0.2255305159
2029	0.2255225508
2030	0.2255124
2031	0.2255050343
2032	0.2254954495
2033	0.2254881093
2034	0.2254680012
2035	0.2254602408
2036	0.2254462844
2037	0.2254377043
2038	0.2254227961
2039	0.2254129883
2040	0.2253998321
2041	0.2253847227
2042	0.2253772753
2043	0.2253624275
2044	0.225354517
2045	0.2253452427
2046	0.2253355129
2047	0.2253256866
2048	0.2253015982
2049	0.2252928329
2050	0.225286134
2051	0.2252789722
2052	0.2252726837
2053	0.2252615787
2054	0.2252525461
2055	0.2252381898
2056	0.2252285246
2057	0.2252204
2058	0.225206143
2059	0.2251938829
2060	0.2251814571
2061	0.2251721318
2062	0.2251614925
2063	0.2251486379
2064	0.2251363649
2065	0.2251239623
2066	0.2251151761
2067	0.2251085323
2068	0.2250905552
2069	0.2250833274
2070	0.2250715503
2071	0.2250532819
2072	0.225044846
2073	0.2250329187
2074	0.225027447
2075	0.2250197959
2076	0.2250095496
2077	0.2250028061
2078	0.2249921891
2079	0.2249808914
2080	0.2249679164
2081	0.2249570399
2082	0.224948859
2083	0.2249320488
2084	0.2249242967
2085	0.2249171656
2086	0.2249019571
2087	0.2248951317
2088	0.2248877932
2089	0.2248768343
2090	0.2248652901
2091	0.2248533559
2092	0.2248459473
2093	0.2248376689
2094	0.2248274317
2095	0.2248147433
2096	0.2248050406
2097	0.224796436
2098	0.2247769012
2099	0.2247643458
2100	0.2247561852
2101	0.2247427108
2102	0.2247336274
2103	0.2247212336
2104	0.2247103933
2105	0.2246990785
2106	0.2246922294
2107	0.2246801791
2108	0.224663011
2109	0.2246479616
2110	0.22463785
2111	0.2246269845
2112	0.2246195995
2113	0.224610598
2114	0.2246029218
2115	0.2245904028
2116	0.2245760726
2117	0.224568007
2118	0.2245602208
2119	0.2245481535
2120	0.2245387911
2121	0.2245246251
2122	0.2245140237
2123	0.2244991058
2124	0.2244921129
2125	0.2244838761
2126	0.2244720088
2127	0.2244606742
2128	0.2244503922
2129	0.224434151
2130	0.2244242547
2131	0.2244153155
2132	0.2244057212
2133	0.2243939793
2134	0.22438081
2135	0.224372291
2136	0.2243619336
2137	0.2243503183
2138	0.2243413197
2139	0.2243315401
2140	0.2243230093
2141	0.2243165756
2142	0.2243090661
2143	0.2242945506
2144	0.2242846399
2145	0.2242722909
2146	0.2242606925
2147	0.224250883
2148	0.2242401536
2149	0.2242301051
2150	0.2242201882
2151	0.2242121145
2152	0.224201752
2153	0.2241930121
2154	0.2241841555
2155	0.2241775298
2156	0.2241679738
2157	0.2241609588
2158	0.2241524567
2159	0.2241403361
2160	0.22412961
2161	0.2241223869
2162	0.2241156587
2163	0.2241072463
2164	0.2241001536
2165	0.224087523
2166	0.224078461
2167	0.2240696765
2168	0.2240594098
2169	0.2240513427
2170	0.2240415761
2171	0.2240361759
2172	0.2240275147
2173	0.2240187313
2174	0.2240114755
2175	0.2240019996
2176	0.2239940465
2177	0.2239829
2178	0.2239759196
2179	0.2239698964
2180	0.2239628731
2181	0.2239545319
2182	0.2239483622
2183	0.2239368967
2184	0.2239261988
2185	0.2239109364
2186	0.2239007977
2187	0.22389421
2188	0.2238800936
2189	0.2238725713
2190	0.223862263
2191	0.2238561902
2192	0.2238475086
2193	0.2238389963
2194	0.2238322492
2195	0.2238260586
2196	0.223813491
2197	0.2238034405
2198	0.2237946032
2199	0.2237794709
2200	0.2237714128
2201	0.2237662586
2202	0.2237569249
2203	0.2237485378
2204	0.2237422619
2205	0.2237305127
2206	0.2237197477
2207	0.2237133863
2208	0.2237066392
2209	0.2236928284
2210	0.2236862826
2211	0.2236757762
2212	0.2236683278
2213	0.2236619686
2214	0.2236510131
2215	0.2236418273
2216	0.2236300832
2217	0.2236243546
2218	0.2236166623
2219	0.2236080899
2220	0.2235934291
2221	0.2235860587
2222	0.223578864
2223	0.2235650232
2224	0.2235559115
2225	0.2235468692
2226	0.223535066
2227	0.2235285701
2228	0.2235189432
2229	0.2235092042
2230	0.2234917847
2231	0.2234830362
2232	0.2234715993
2233	0.2234590973
2234	0.223443903
2235	0.2234354417
2236	0.2234241321
2237	0.2234151196
2238	0.2234070411
2239	0.2233944292
2240	0.2233819464
2241	0.223374651
2242	0.2233672434
2243	0.2233582662
2244	0.2233409984
2245	0.223332989
2246	0.2233238568
2247	0.223316478
2248	0.2233083535
2249	0.2233011407
2250	0.2232899245
2251	0.2232819406
2252	0.2232714055
2253	0.2232642789
2254	0.2232535381
2255	0.2232467128
2256	0.223235935
2257	0.2232248413
2258	0.2232160491
2259	0.2232099455
2260	0.2232027142
2261	0.2231938378
2262	0.2231843813
2263	0.2231739296
2264	0.2231652244
2265	0.2231525388
2266	0.2231416114
2267	0.2231333745
2268	0.2231235799
2269	0.2231171734
2270	0.2231111831
2271	0.2231008332
2272	0.2230947884
2273	0.2230866923
2274	0.2230781946
2275	0.2230698015
2276	0.2230611271
2277	0.2230540917
2278	0.2230450274
2279	0.2230355899
2280	0.2230277419
2281	0.2230184994
2282	0.2230093156
2283	0.2230007866
2284	0.2229879107
2285	0.2229766281
2286	0.2229709811
2287	0.2229646162
2288	0.2229547317
2289	0.2229445452
2290	0.2229353787
2291	0.2229250598
2292	0.2229182969
2293	0.2229083533
2294	0.222900919
2295	0.2228950741
2296	0.2228874442
2297	0.2228806785
2298	0.2228745492
2299	0.2228639177
2300	0.2228575646
2301	0.2228506856
2302	0.2228418374
2303	0.2228324345
2304	0.2228177085
2305	0.2228104813
2306	0.2228019506
2307	0.2227960831
2308	0.222787322
2309	0.2227793834
2310	0.2227692032
2311	0.2227614742
2312	0.2227532532
2313	0.2227442647
2314	0.222735946
2315	0.2227279109
2316	0.2227214289
2317	0.2227125415
2318	0.2227021577
2319	0.2226933359
2320	0.2226841351
2321	0.2226774538
2322	0.2226633814
2323	0.2226584006
2324	0.2226515188
2325	0.2226434259
2326	0.2226331484
2327	0.2226243423
2328	0.222615816
2329	0.2226070062
2330	0.2225992069
2331	0.2225937987
2332	0.2225879528
2333	0.222582529
2334	0.2225728134
2335	0.222564773
2336	0.2225542189
2337	0.2225441178
2338	0.2225385327
2339	0.2225322769
2340	0.2225215763
2341	0.2225124401
2342	0.222502455
2343	0.2224941407
2344	0.2224844396
2345	0.2224761429
2346	0.2224699965
2347	0.222460451
2348	0.2224496221
2349	0.2224432328
2350	0.2224355224
2351	0.2224293879
2352	0.2224213939
2353	0.2224169834
2354	0.2224088804
2355	0.2224005713
2356	0.2223931737
2357	0.2223822451
2358	0.2223690293
2359	0.2223613854
2360	0.222354219
2361	0.2223457517
2362	0.2223377663
2363	0.2223271368
2364	0.2223211918
2365	0.2223083977
2366	0.2222989987
2367	0.2222865562
2368	0.2222800888
2369	0.2222738307
2370	0.2222638117
2371	0.2222529103
2372	0.2222437206
2373	0.2222339096
2374	0.2222256844
2375	0.2222170461
2376	0.2222098945
2377	0.2222007776
2378	0.2221928801
2379	0.2221873003
2380	0.2221801267
2381	0.2221717809
2382	0.2221650721
2383	0.2221530419
2384	0.2221464405
2385	0.2221382638
2386	0.2221271953
2387	0.222118569
2388	0.222109639
2389	0.2221038464
2390	0.2220969887
2391	0.2220881069
2392	0.2220719137
2393	0.2220635652
2394	0.222057777
2395	0.2220526182
2396	0.2220446671
2397	0.2220360037
2398	0.2220306165
2399	0.2220243089
2400	0.2220159101
2401	0.2220062993
2402	0.2220016496
2403	0.2219891696
2404	0.2219764301
2405	0.2219689165
2406	0.2219596874
2407	0.2219535067
2408	0.2219451016
2409	0.2219367857
2410	0.2219275359
2411	0.2219190704
2412	0.2219050044
2413	0.2218957156
2414	0.2218797068
2415	0.2218708212
2416	0.2218628039
2417	0.2218535805
2418	0.2218464922
2419	0.2218365071
2420	0.2218252822
2421	0.2218189629
2422	0.2218124469
2423	0.2218032686
2424	0.2217908551
2425	0.2217818954
2426	0.2217774763
2427	0.2217688544
2428	0.2217630708
2429	0.2217530437
2430	0.2217475251
2431	0.2217423788
2432	0.2217319676
2433	0.2217266237
2434	0.2217139507
2435	0.2217052033
2436	0.2216917857
2437	0.2216858923
2438	0.2216791043
2439	0.2216708521
2440	0.2216642019
2441	0.2216561363
2442	0.2216495182
2443	0.2216396034
2444	0.2216316329
2445	0.2216266097
2446	0.2216212291
2447	0.2216151034
2448	0.2216073068
2449	0.2215981511
2450	0.2215917318
2451	0.2215830831
2452	0.221573519
2453	0.2215644152
2454	0.2215584244
2455	0.2215482485
2456	0.2215411321
2457	0.221534169
2458	0.2215293576
2459	0.221521681
2460	0.2215117625
2461	0.2214997919
2462	0.2214916675
2463	0.221472286
2464	0.2214624686
2465	0.221453721
2466	0.2214423102
2467	0.2214358492
2468	0.2214200736
2469	0.2214118
2470	0.2214030487
2471	0.2213872128
2472	0.2213812523
2473	0.221371671
2474	0.2213599385
2475	0.221351959
2476	0.2213418613
2477	0.2213339119
2478	0.2213262285
2479	0.2213202577
2480	0.2213129485
2481	0.2213069493
2482	0.2212997607
2483	0.2212928883
2484	0.2212845995
2485	0.2212744355
2486	0.2212656553
2487	0.2212575989
2488	0.2212499043
2489	0.2212427189
2490	0.2212341102
2491	0.2212281266
2492	0.2212223151
2493	0.2212141233
2494	0.2212072011
2495	0.2211988369
2496	0.2211941926
2497	0.2211876648
2498	0.2211787805
2499	0.2211701982
2500	0.221164366
2501	0.2211576887
2502	0.22114819
2503	0.2211369716
2504	0.2211309095
2505	0.2211222025
2506	0.2211161386
2507	0.2211083919
2508	0.2210996253
2509	0.2210908407
2510	0.2210792117
2511	0.2210702751
2512	0.2210647833
2513	0.2210576836
2514	0.2210495672
2515	0.2210431258
2516	0.22103016
2517	0.2210221082
2518	0.2210122007
2519	0.221004784
2520	0.221000058
2521	0.2209937731
2522	0.2209850503
2523	0.220976223
2524	0.2209692631
2525	0.220961502
2526	0.2209450595
2527	0.2209377731
2528	0.2209322647
2529	0.220923421
2530	0.2209077746
2531	0.2208989038
2532	0.2208933314
2533	0.2208849107
2534	0.220873308
2535	0.2208657041
2536	0.2208552296
2537	0.2208461914
2538	0.2208352506
2539	0.2208283316
2540	0.2208232337
2541	0.2208119094
2542	0.2208068006
2543	0.2207991945
2544	0.2207848911
2545	0.2207738889
2546	0.2207616401
2547	0.22075448
2548	0.2207440605
2549	0.2207349102
2550	0.2207262246
2551	0.2207199977
2552	0.2207123126
2553	0.2207046265
2554	0.220697286
2555	0.2206913784
2556	0.2206829421
2557	0.2206729237
2558	0.2206652135
2559	0.2206518013
2560	0.2206425994
2561	0.2206364562
2562	0.220627368
2563	0.2206212072
2564	0.2206073957
2565	0.2205961011
2566	0.2205875917
2567	0.2205733995
2568	0.2205593225
2569	0.2205508932
2570	0.220543115
2571	0.2205309492
2572	0.2205176165
2573	0.2205119246
2574	0.2205040864
2575	0.2204985545
2576	0.2204924084
2577	0.2204825773
2578	0.2204737898
2579	0.2204609321
2580	0.2204543277
2581	0.2204492659
2582	0.220442014
2583	0.2204348495
2584	0.2204269738
2585	0.2204171976
2586	0.2204099161
2587	0.2204024905
2588	0.2203974928
2589	0.2203932817
2590	0.2203869859
2591	0.2203797865
2592	0.2203698508
2593	0.22036548
2594	0.2203566054
2595	0.2203491817
2596	0.2203421261
2597	0.2203345449
2598	0.2203267189
2599	0.2203137234
2600	0.2203048998
2601	0.2202978091
2602	0.2202892019
2603	0.2202823842
2604	0.2202742953
2605	0.2202685039
2606	0.2202593299
2607	0.2202519952
2608	0.2202433603
2609	0.2202380088
2610	0.220231476
2611	0.2202198321
2612	0.2202127328
2613	0.2202050165
2614	0.2201925088
2615	0.2201810827
2616	0.2201688299
2617	0.2201573282
2618	0.2201491917
2619	0.2201428063
2620	0.2201343923
2621	0.2201261906
2622	0.220119116
2623	0.2201084312
2624	0.2201014107
2625	0.2200882971
2626	0.2200780913
2627	0.220061004
2628	0.2200549618
2629	0.2200498778
2630	0.2200351056
2631	0.2200269863
2632	0.2200183943
2633	0.2200119363
2634	0.2200056149
2635	0.2199965487
2636	0.2199903834
2637	0.2199824603
2638	0.2199713102
2639	0.2199597151
2640	0.2199535341
2641	0.2199495211
2642	0.2199420686
2643	0.2199319175
2644	0.2199233616
2645	0.2199176073
2646	0.2199094169
2647	0.2199018441
2648	0.2198951845
2649	0.2198830285
2650	0.2198731834
2651	0.2198671458
2652	0.2198585248
2653	0.2198527319
2654	0.2198453529
2655	0.2198403898
2656	0.2198336991
2657	0.2198245981
2658	0.2198152525
2659	0.2198004634
2660	0.2197892014
2661	0.2197784956
2662	0.2197676679
2663	0.2197590021
2664	0.2197491734
2665	0.2197430108
2666	0.2197353665
2667	0.219729394
2668	0.2197225851
2669	0.2197156545
2670	0.2197067039
2671	0.2196993895
2672	0.2196901628
2673	0.2196843739
2674	0.2196772297
2675	0.2196651508
2676	0.2196539928
2677	0.2196453694
2678	0.2196360785
2679	0.2196279034
2680	0.2196222309
2681	0.2196158341
2682	0.2196097763
2683	0.2196050511
2684	0.2195976846
2685	0.2195888393
2686	0.2195820463
2687	0.219576065
2688	0.2195689939
2689	0.2195606661
2690	0.2195520043
2691	0.2195386923
2692	0.2195309906
2693	0.2195204741
2694	0.2195130163
2695	0.2195053663
2696	0.2194972194
2697	0.219492218
2698	0.2194817945
2699	0.2194717643
2700	0.2194584675
2701	0.2194505251
2702	0.2194442064
2703	0.2194360715
2704	0.2194292507
2705	0.2194161184
2706	0.2194045766
2707	0.2193951263
2708	0.2193839986
2709	0.2193763206
2710	0.2193657481
2711	0.2193581001
2712	0.2193501833
2713	0.2193427431
2714	0.2193332368
2715	0.2193257139
2716	0.2193155958
2717	0.219309307
2718	0.2193028685
2719	0.2192908092
2720	0.2192833447
2721	0.2192716149
2722	0.2192652288
2723	0.2192573144
2724	0.2192493346
2725	0.2192424469
2726	0.219233236
2727	0.2192218819
2728	0.2192178509
2729	0.2192130157
2730	0.2192074229
2731	0.219200214
2732	0.2191905971
2733	0.2191817453
2734	0.2191749971
2735	0.2191676244
2736	0.219161271
2737	0.2191542107
2738	0.2191404504
2739	0.2191309249
2740	0.2191234402
2741	0.2191158283
2742	0.2191093442
2743	0.2191019639
2744	0.2190956388
2745	0.2190908586
2746	0.2190846702
2747	0.2190782308
2748	0.2190691341
2749	0.2190606039
2750	0.2190539178
2751	0.2190477817
2752	0.2190391012
2753	0.2190302667
2754	0.2190256946
2755	0.2190206667
2756	0.2190148343
2757	0.2190094903
2758	0.2189995692
2759	0.2189934572
2760	0.2189852574
2761	0.2189783686
2762	0.2189708902
2763	0.2189626069
2764	0.2189553973
2765	0.2189486033
2766	0.2189399685
2767	0.2189314677
2768	0.2189228633
2769	0.2189099124
2770	0.2189024958
2771	0.2188959085
2772	0.2188863314
2773	0.2188793807
2774	0.2188683032
2775	0.2188586784
2776	0.218850867
2777	0.2188457984
2778	0.2188404701
2779	0.2188309082
2780	0.2188251388
2781	0.2188188715
2782	0.2188122776
2783	0.2188032265
2784	0.2187961781
2785	0.2187881354
2786	0.21877291
2787	0.2187623701
2788	0.2187576779
2789	0.2187520652
2790	0.2187459391
2791	0.2187316694
2792	0.2187250393
2793	0.2187142626
2794	0.2187051525
2795	0.2186978149
2796	0.2186909956
2797	0.2186807544
2798	0.218670829
2799	0.2186572704
2800	0.2186449052
2801	0.2186358714
2802	0.2186294542
2803	0.2186160017
2804	0.2186078195
2805	0.2186010019
2806	0.2185955122
2807	0.2185871993
2808	0.2185785451
2809	0.2185660857
2810	0.2185601662
2811	0.2185546061
2812	0.2185490702
2813	0.2185431985
2814	0.2185316107
2815	0.2185200689
2816	0.2185137006
2817	0.2185077196
2818	0.2185024577
2819	0.2184950259
2820	0.218489212
2821	0.2184827162
2822	0.218475929
2823	0.2184707515
2824	0.2184656286
2825	0.2184592691
2826	0.2184530375
2827	0.218445064
2828	0.2184381045
2829	0.2184302484
2830	0.2184190806
2831	0.2184118294
2832	0.2184017611
2833	0.2183955945
2834	0.21838718
2835	0.2183830871
2836	0.2183768214
2837	0.2183667626
2838	0.2183591795
2839	0.2183530552
2840	0.2183450346
2841	0.2183390969
2842	0.2183305779
2843	0.2183219347
2844	0.218315534
2845	0.2183111571
2846	0.2183050127
2847	0.2183003162
2848	0.2182923424
2849	0.2182853336
2850	0.2182776535
2851	0.2182684231
2852	0.2182593658
2853	0.2182536754
2854	0.2182501065
2855	0.2182417745
2856	0.2182366047
2857	0.2182292436
2858	0.2182228335
2859	0.2182164155
2860	0.2182104116
2861	0.2182040923
2862	0.2181970841
2863	0.2181918206
2864	0.2181849147
2865	0.2181785105
2866	0.218172999
2867	0.2181665606
2868	0.2181599612
2869	0.2181520438
2870	0.2181480236
2871	0.218138844
2872	0.2181303143
2873	0.2181234567
2874	0.2181170972
2875	0.2181064605
2876	0.2180999368
2877	0.2180923546
2878	0.2180853216
2879	0.2180791461
2880	0.2180716185
2881	0.2180646081
2882	0.2180569719
2883	0.2180513038
2884	0.2180429632
2885	0.2180314043
2886	0.2180228959
2887	0.2180141426
2888	0.2180075254
2889	0.2180008954
2890	0.2179964271
2891	0.2179904627
2892	0.2179851495
2893	0.2179806686
2894	0.2179732735
2895	0.2179641812
2896	0.2179581924
2897	0.2179498546
2898	0.2179439553
2899	0.2179374304
2900	0.2179261009
2901	0.2179200335
2902	0.2179154757
2903	0.2179029679
2904	0.2178952073
2905	0.2178853864
2906	0.2178802075
2907	0.217873953
2908	0.2178642524
2909	0.217856537
2910	0.2178465126
2911	0.2178417786
2912	0.2178368388
2913	0.2178267926
2914	0.2178204282
2915	0.2178140546
2916	0.2178069783
2917	0.2178004667
2918	0.2177919828
2919	0.2177842065
2920	0.2177764137
2921	0.2177681775
2922	0.2177562538
2923	0.2177492405
2924	0.2177392582
